key,security_type,trading_hours_type,listing_market,main_code_flag,ths_code
169:EVC,ES,1,N,0,EVC.N
169:EVEX,ES,1,N,0,EVEX.N
169:EVEX.WS,RW,1,N,0,EVEX.WS.N
169:EVF,ES,1,N,0,EVF.N
169:EVG,ES,1,N,0,EVG.N
169:EVH,ES,1,N,0,EVH.N
169:EVHY,CE,1,P,0,EVHY.P
169:EVIM,CE,1,P,0,EVIM.P
169:EVLN,CE,1,P,0,EVLN.P
169:EVMN,ES,1,N,0,EVMN.N
169:EVMO,CE,1,P,0,EVMO.P
169:EVN,ES,1,N,0,EVN.N
169:EVNT,CE,1,P,0,EVNT.P
169:EVR,ES,1,N,0,EVR.N
169:EVSB,CE,1,P,0,EVSB.P
169:EVSM,CE,1,P,0,EVSM.P
169:EVT,ES,1,N,0,EVT.N
169:EVTC,ES,1,N,0,EVTC.N
169:EVTL,ES,1,N,0,EVTL.N
169:EVTR,CE,1,N,0,EVTR.N
169:EVX,CE,1,P,0,EVX.P
169:EW,ES,1,N,0,EW.N
169:EWA,CE,1,P,0,EWA.P
169:EWC,CE,1,P,0,EWC.P
169:EWD,CE,1,P,0,EWD.P
169:EWG,CE,1,P,0,EWG.P
169:EWH,CE,1,P,0,EWH.P
169:EWI,CE,1,P,0,EWI.P
169:EWJ,CE,1,P,0,EWJ.P
169:EWK,CE,1,P,0,EWK.P
169:EWL,CE,1,P,0,EWL.P
169:EWM,CE,1,P,0,EWM.P
169:EWN,CE,1,P,0,EWN.P
169:EWO,CE,1,P,0,EWO.P
169:EWP,CE,1,P,0,EWP.P
169:EWQ,CE,1,P,0,EWQ.P
169:EWS,CE,1,P,0,EWS.P
169:EWT,CE,1,P,0,EWT.P
169:EWU,CE,1,P,0,EWU.P
169:EWV,CE,1,P,0,EWV.P
169:EWW,CE,1,P,0,EWW.P
169:EWX,CE,1,P,0,EWX.P
169:EWY,CE,1,P,0,EWY.P
169:EWZ,CE,1,P,0,EWZ.P
169:EXEQ,CE,1,P,0,EXEQ.P
169:EXG,ES,1,N,0,EXG.N
169:EXI,CE,1,P,0,EXI.P
169:EXK,ES,1,N,0,EXK.N
169:EXP,ES,1,N,0,EXP.N
169:EXPD,ES,1,N,0,EXPD.N
169:EXR,ES,1,N,0,EXR.N
169:EZA,CE,1,P,0,EZA.P
169:EZJ,CE,1,P,0,EZJ.P
169:EZM,CE,1,P,0,EZM.P
169:F,ES,1,N,0,F.N
169:FAF,ES,1,N,0,FAF.N
169:FAI,CE,1,P,0,FAI.P
169:FAN,CE,1,P,0,FAN.P
169:FARX,CE,1,P,0,FARX.P
169:FAS,CE,1,P,0,FAS.P
169:FAZ,CE,1,P,0,FAZ.P
169:FBDC,CE,1,P,0,FBDC.P
169:FBIN,ES,1,N,0,FBIN.N
169:FBK,ES,1,N,0,FBK.N
169:FBND,CE,1,P,0,FBND.P
169:FBP,ES,1,N,0,FBP.N
169:FBRT,ES,1,N,0,FBRT.N
169:FBRTpE,EP,1,N,0,FBRTPRE.N
169:FBT,CE,1,P,0,FBT.P
169:FBY,CE,1,P,0,FBY.P
169:FC,ES,1,N,0,FC.N
169:FCBD,CE,1,P,0,FCBD.P
169:FCF,ES,1,N,0,FCF.N
169:FCFY,CE,1,P,0,FCFY.P
169:FCG,CE,1,P,0,FCG.P
169:FCN,ES,1,N,0,FCN.N
169:FCOM,CE,1,P,0,FCOM.P
169:FCOR,CE,1,P,0,FCOR.P
169:FCPT,ES,1,N,0,FCPT.N
169:FCRS,ES,1,N,0,FCRS.N
169:FCRS.U,EU,1,N,0,FCRS.U.N
169:FCRS.WS,RW,1,N,0,FCRS.WS.N
169:FCSH,CE,1,P,0,FCSH.P
169:FCT,ES,1,N,0,FCT.N
169:FCUS,CE,1,P,0,FCUS.P
169:FCX,ES,1,N,0,FCX.N
169:FDAT,CE,1,P,0,FDAT.P
169:FDD,CE,1,P,0,FDD.P
169:FDG,CE,1,P,0,FDG.P
169:FDHY,CE,1,P,0,FDHY.P
169:FDIS,CE,1,P,0,FDIS.P
169:FDL,CE,1,P,0,FDL.P
169:FDLO,CE,1,P,0,FDLO.P
169:FDLS,CE,1,P,0,FDLS.P
169:FDM,CE,1,P,0,FDM.P
169:FDMO,CE,1,P,0,FDMO.P
169:FDN,CE,1,P,0,FDN.P
169:FDP,ES,1,N,0,FDP.N
169:FDRR,CE,1,P,0,FDRR.P
169:FDS,ES,1,N,0,FDS.N
169:FDV,CE,1,P,0,FDV.P
169:FDVV,CE,1,P,0,FDVV.P
169:FDX,ES,1,N,0,FDX.N
169:FE,ES,1,N,0,FE.N
169:FEAC,CE,1,P,0,FEAC.P
169:FEDM,CE,1,P,0,FEDM.P
169:FEDU,ED,1,N,0,FEDU.N
169:FEGE,CE,1,N,0,FEGE.N
169:FEIG,CE,1,P,0,FEIG.P
169:FELC,CE,1,P,0,FELC.P
169:FELG,CE,1,P,0,FELG.P
169:FELV,CE,1,P,0,FELV.P
169:FEMD,CE,1,P,0,FEMD.P
169:FEMR,CE,1,P,0,FEMR.P
169:FENG,ED,1,N,0,FENG.N
169:FENI,CE,1,P,0,FENI.P
169:FENY,CE,1,P,0,FENY.P
169:FEOE,CE,1,N,0,FEOE.N
169:FERG,ES,1,N,0,FERG.N
169:FESM,CE,1,P,0,FESM.P
169:FET,ES,1,N,0,FET.N
169:FEUS,CE,1,P,0,FEUS.P
169:FEZ,CE,1,P,0,FEZ.P
169:FF,ES,1,N,0,FF.N
169:FFA,ES,1,N,0,FFA.N
169:FFC,ES,1,N,0,FFC.N
169:FFIU,CE,1,P,0,FFIU.P
169:FFLS,CE,1,P,0,FFLS.P
169:FFND,CE,1,P,0,FFND.P
169:FFOX,CE,1,P,0,FFOX.P
169:FFTY,CE,1,P,0,FFTY.P
169:FFWM,ES,1,N,0,FFWM.N
169:FG,ES,1,N,0,FG.N
169:FGD,CE,1,P,0,FGD.P
169:FGDL,CE,1,P,0,FGDL.P
169:FGSM,CE,1,P,0,FGSM.P
169:FHI,ES,1,N,0,FHI.N
169:FHLC,CE,1,P,0,FHLC.P
169:FHN,ES,1,N,0,FHN.N
169:FHNpC,ER,1,N,0,FHNPRC.N
169:FHNpE,ER,1,N,0,FHNPRE.N
169:FHNpF,ER,1,N,0,FHNPRF.N
169:FHNpH,ER,1,N,0,FHNPRH.N
169:FHYS,CE,1,P,0,FHYS.P
169:FIAT,CE,1,P,0,FIAT.P
169:FIAX,CE,1,P,0,FIAX.P
169:FICO,ES,1,N,0,FICO.N
169:FIDI,CE,1,P,0,FIDI.P
169:FIDU,CE,1,P,0,FIDU.P
169:FIG,ES,1,N,0,FIG.N
169:FIGB,CE,1,P,0,FIGB.P
169:FIGS,ES,1,N,0,FIGS.N
169:FIHL,ES,1,N,0,FIHL.N
169:FIIG,CE,1,P,0,FIIG.P
169:FINS,ES,1,N,0,FINS.N
169:FINT,CE,1,P,0,FINT.P
169:FINV,ED,1,N,0,FINV.N
169:FIS,ES,1,N,0,FIS.N
169:FISK,EU,1,P,0,FISK.P
169:FISR,CE,1,P,0,FISR.P
169:FITE,CE,1,P,0,FITE.P
169:FIVA,CE,1,P,0,FIVA.P
169:FIW,CE,1,P,0,FIW.P
169:FIX,ES,1,N,0,FIX.N
169:FIXP,CE,1,P,0,FIXP.P
169:FIXT,CE,1,N,0,FIXT.N
169:FLAG,CE,1,P,0,FLAG.P
169:FLAU,CE,1,P,0,FLAU.P
169:FLAX,CE,1,P,0,FLAX.P
169:FLBR,CE,1,P,0,FLBR.P
169:FLC,ES,1,N,0,FLC.N
169:FLCA,CE,1,P,0,FLCA.P
169:FLCB,CE,1,P,0,FLCB.P
169:FLCC,CE,1,P,0,FLCC.P
169:FLCE,CE,1,P,0,FLCE.P
169:FLCG,CE,1,P,0,FLCG.P
169:FLCH,CE,1,P,0,FLCH.P
169:FLCO,CE,1,P,0,FLCO.P
169:FLCV,CE,1,P,0,FLCV.P
169:FLEE,CE,1,P,0,FLEE.P
169:FLEU,CE,1,P,0,FLEU.P
169:FLG,ES,1,N,0,FLG.N
